index,date,open,high,low,close,volume,marketcap
24,"Oct 23, 2021",60694.63,61743.88,59826.52,61393.62,26882546034.0,1157410091263.0
25,"Oct 22, 2021",62237.89,63715.02,60122.8,60692.26,38434082775.0,1144131483274.0
26,"Oct 21, 2021",66002.23,66600.55,62117.41,62210.17,45908121370.0,1172684282558.0
27,"Oct 20, 2021",64284.59,66930.39,63610.67,65992.84,40788955582.0,1243927428207.0
28,"Oct 19, 2021",62043.17,64434.53,61622.93,64261.99,40471196346.0,1211242526571.0
29,"Oct 18, 2021",61548.8,62614.66,60012.76,62026.08,38055562075.0,1169039169043.0
30,"Oct 17, 2021",60887.65,61645.52,59164.47,61553.62,29032367511.0,1160077513368.0
31,"Oct 16, 2021",61609.53,62274.48,60206.12,60892.18,34250964237.0,1147551202767.0
32,"Oct 15, 2021",57345.9,62757.13,56868.14,61593.95,51780081801.0,1160726409230.0
33,"Oct 14, 2021",57372.83,58478.74,56957.08,57321.53,36615791366.0,1080160001108.0
34,"Oct 13, 2021",56038.26,57688.66,54370.97,57401.1,41684252783.0,1081611750762.0
35,"Oct 12, 2021",57526.83,57627.88,54477.97,56041.06,41083758949.0,1055926265435.0
36,"Oct 11, 2021",54734.12,57793.04,54519.77,57484.79,42637331698.0,1083079138639.0
37,"Oct 10, 2021",54952.82,56401.3,54264.26,54771.58,39527792364.0,1031909532688.0
38,"Oct 09, 2021",53929.78,55397.94,53735.14,54968.22,32491211414.0,1035558748272.0
39,"Oct 08, 2021",53802.15,55922.98,53688.06,53967.85,34800873924.0,1016664484566.0
40,"Oct 07, 2021",55338.62,55338.62,53525.47,53805.99,36807860413.0,1013573258668.0
41,"Oct 06, 2021",51486.67,55568.46,50488.19,55361.45,49034730168.0,1042827678808.0
42,"Oct 05, 2021",49174.96,51839.99,49072.84,51514.81,35873904236.0,970325310417.0
43,"Oct 04, 2021",48208.91,49456.78,47045.0,49112.9,33383173002.0,925033195574.0
44,"Oct 03, 2021",47680.03,49130.69,47157.29,48199.95,26638115879.0,907791525236.0
45,"Oct 02, 2021",48137.47,48282.06,47465.5,47711.49,30614346492.0,898547418743.0
46,"Oct 01, 2021",43816.74,48436.01,43320.02,48116.94,42850641582.0,906127699408.0
47,"Sep 30, 2021",41551.27,44092.6,41444.58,43790.9,31141681925.0,824619217608.0
48,"Sep 29, 2021",41064.98,42545.26,40829.67,41564.36,30602359905.0,782651228474.0
49,"Sep 28, 2021",42200.9,42775.15,40931.66,41034.54,30214940550.0,772639687709.0
50,"Sep 27, 2021",43234.18,44313.25,42190.63,42235.73,30980029059.0,795216175345.0
51,"Sep 26, 2021",42721.63,43919.3,40848.46,43208.54,30661222077.0,813490665613.0
52,"Sep 25, 2021",42840.89,42996.26,41759.92,42716.59,31604717236.0,804192450113.0
53,"Sep 24, 2021",44894.3,45080.49,40936.56,42839.75,42839345714.0,806470363647.0
54,"Sep 23, 2021",43560.3,44942.17,43109.34,44895.1,34244064430.0,845122403460.0
55,"Sep 22, 2021",40677.95,43978.62,40625.63,43574.51,38139709246.0,820218503579.0
56,"Sep 21, 2021",43012.23,43607.61,39787.61,40693.68,48701090088.0,765958488767.0
57,"Sep 20, 2021",47261.41,47328.2,42598.92,42843.8,43909845642.0,806395852718.0
58,"Sep 19, 2021",48268.86,48328.37,46919.8,47260.22,26967722648.0,889472404520.0
59,"Sep 18, 2021",47273.53,48791.78,47087.28,48278.36,28575630451.0,908584317849.0
60,"Sep 17, 2021",47771.0,48160.92,46832.52,47267.52,28727713711.0,889514744351.0
61,"Sep 16, 2021",48158.91,48486.83,47079.56,47783.36,31764293754.0,899179151780.0
62,"Sep 15, 2021",47098.0,48450.47,46773.33,48176.35,30484496466.0,906532479371.0
63,"Sep 14, 2021",44960.05,47218.13,44752.33,47092.49,38652152880.0,886095283701.0
64,"Sep 13, 2021",46057.22,46598.68,43591.32,44963.07,40969943253.0,845980481365.0
65,"Sep 12, 2021",45206.63,46364.88,44790.46,46063.27,27881980161.0,866636671662.0
66,"Sep 11, 2021",44869.84,45969.29,44818.27,45201.46,34499835245.0,850381828071.0
67,"Sep 10, 2021",46396.66,47031.74,44344.49,44883.91,39154666597.0,844367023727.0
68,"Sep 09, 2021",45774.74,47261.95,45669.74,46391.42,38672657013.0,872686454372.0
69,"Sep 08, 2021",46827.76,47334.06,44561.39,46091.39,49007762488.0,867002908109.0
70,"Sep 07, 2021",52660.48,52853.76,43285.21,46811.13,65210059683.0,880498621998.0
71,"Sep 06, 2021",51769.0,52700.94,51053.68,52633.54,38884105426.0,989965076456.0
72,"Sep 05, 2021",49937.86,51868.68,49538.6,51753.41,30322676319.0,973354882473.0
73,"Sep 04, 2021",50009.33,50545.58,49548.78,49944.63,37471327794.0,939286123133.0
74,"Sep 03, 2021",49288.25,50982.27,48386.09,50025.37,43206179619.0,940757184680.0
75,"Sep 02, 2021",48807.85,50343.42,48652.32,49327.72,39508070319.0,927590865738.0
76,"Sep 01, 2021",47099.77,49111.09,46562.44,48847.03,39139399125.0,918501510157.0
77,"Aug 31, 2021",47024.34,48189.55,46750.09,47166.69,34730363427.0,886869903603.0
78,"Aug 30, 2021",48834.85,48925.61,46950.27,47054.98,31847007016.0,884727824089.0
79,"Aug 29, 2021",48911.25,49644.11,47925.86,48829.83,25889650240.0,918057300166.0
80,"Aug 28, 2021",49072.59,49283.51,48499.24,48902.4,28568103401.0,919372790254.0
81,"Aug 27, 2021",46894.56,49112.79,46394.28,49058.67,34511076995.0,922265559164.0
82,"Aug 26, 2021",49002.64,49347.58,46405.78,46942.22,32666549568.0,882436522913.0
83,"Aug 25, 2021",47727.26,49202.88,47163.61,48960.79,32646349931.0,920337950861.0
84,"Aug 24, 2021",49562.35,49878.77,47687.12,47706.12,35361168834.0,896704765697.0
85,"Aug 23, 2021",49291.68,50482.08,49074.61,49546.15,34305053719.0,931244272409.0
86,"Aug 22, 2021",48869.1,49471.61,48199.94,49321.65,25370975378.0,926961622395.0
87,"Aug 21, 2021",49327.07,49717.02,48312.2,48905.49,40585205312.0,919092181743.0
88,"Aug 20, 2021",46723.12,49342.15,46650.71,49339.18,34706867452.0,927189789032.0
89,"Aug 19, 2021",44741.88,46970.76,43998.32,46717.58,37204312299.0,877875534875.0
90,"Aug 18, 2021",44686.75,45952.06,44364.03,44801.19,32194123075.0,841823296233.0
91,"Aug 17, 2021",45936.46,47139.57,44512.42,44695.36,33451362600.0,839796717683.0
92,"Aug 16, 2021",47019.96,47998.1,45700.32,46004.48,32776876610.0,864345726183.0
93,"Aug 15, 2021",47096.67,47357.11,45579.59,47047.0,30988958446.0,883882942188.0
94,"Aug 14, 2021",47810.69,48098.68,46177.63,47096.95,31211354442.0,884769956069.0
95,"Aug 13, 2021",44439.69,47831.98,44282.42,47793.32,31744259539.0,897802604441.0
96,"Aug 12, 2021",45576.88,46228.91,43861.45,44428.29,33723620826.0,834546790666.0
97,"Aug 11, 2021",45599.7,46735.63,45351.71,45593.64,34319709073.0,856398622622.0
98,"Aug 10, 2021",46280.85,46637.99,44705.56,45585.03,33546019517.0,856195142352.0
99,"Aug 09, 2021",43791.93,46456.83,42848.69,46365.4,38734079049.0,870805373889.0
100,"Aug 08, 2021",44574.44,45282.35,43331.91,43798.12,36302664750.0,822545074286.0
101,"Aug 07, 2021",42832.8,44689.86,42618.57,44555.8,40030862141.0,836730623772.0
102,"Aug 06, 2021",40865.87,43271.66,39932.18,42816.5,38226483046.0,804022903682.0
103,"Aug 05, 2021",39744.51,41341.93,37458.0,40869.55,35185031017.0,767423192906.0
104,"Aug 04, 2021",38213.33,39952.3,37589.17,39747.51,25372562724.0,746313542791.0
105,"Aug 03, 2021",39178.4,39750.03,37782.05,38152.98,26189830450.0,716341544145.0
106,"Aug 02, 2021",39907.26,40419.18,38746.35,39201.95,25595265436.0,735995665489.0
107,"Aug 01, 2021",41460.84,42541.68,39540.94,39974.9,26688438115.0,750472428208.0
108,"Jul 31, 2021",42196.3,42231.45,41110.83,41626.2,25802845343.0,781431379811.0
109,"Jul 30, 2021",40027.48,42235.55,38397.35,42235.55,33072782960.0,792829863258.0
110,"Jul 29, 2021",39995.45,40593.07,39352.06,40008.42,27167146027.0,750980784072.0
111,"Jul 28, 2021",39503.19,40816.07,38862.44,39995.91,38702404695.0,750706646107.0
112,"Jul 27, 2021",37276.04,39406.94,36441.73,39406.94,35097370560.0,739612127373.0
113,"Jul 26, 2021",35384.03,40499.68,35287.31,37337.53,51022126212.0,700734471386.0
114,"Jul 25, 2021",34290.29,35364.93,33881.84,35350.19,20856685287.0,663401935103.0
115,"Jul 24, 2021",33593.73,34490.39,33424.86,34292.45,21664706865.0,643518528651.0
116,"Jul 23, 2021",32305.96,33581.55,32057.89,33581.55,22552046192.0,630147722704.0
117,"Jul 22, 2021",32138.87,32576.4,31745.3,32313.11,19555230518.0,606316858335.0
118,"Jul 21, 2021",29796.29,32752.33,29526.18,32110.69,28203024559.0,602489309202.0
119,"Jul 20, 2021",30838.29,31006.19,29360.96,29807.35,23148267245.0,559244324356.0
120,"Jul 19, 2021",31800.01,31885.86,30563.74,30817.83,20434789545.0,578178147283.0
121,"Jul 18, 2021",31533.88,32399.0,31215.49,31796.81,18787986667.0,596513309277.0
122,"Jul 17, 2021",31397.31,31935.94,31223.99,31533.07,18895018942.0,591536476392.0
123,"Jul 16, 2021",31841.55,32218.41,31100.67,31421.54,23699476918.0,589415807378.0
124,"Jul 15, 2021",32827.87,33159.64,31175.71,31780.73,21300524237.0,596124462729.0
125,"Jul 14, 2021",32723.85,33061.4,31639.12,32822.35,21376531210.0,615635042692.0
126,"Jul 13, 2021",33125.47,33327.1,32261.42,32702.03,19120856669.0,613343664760.0
127,"Jul 12, 2021",34254.02,34592.16,32697.31,33155.85,24321499537.0,621827984940.0
128,"Jul 11, 2021",33509.08,34584.7,33346.74,34240.19,20108729370.0,642138104626.0
129,"Jul 10, 2021",33811.24,34209.07,33116.01,33520.52,22971873468.0,628615338753.0
130,"Jul 09, 2021",32861.67,34042.29,32318.88,33798.01,27436021028.0,633784072787.0
131,"Jul 08, 2021",33889.61,33907.91,32133.18,32877.37,29910396946.0,616492852697.0
132,"Jul 07, 2021",34225.68,34997.66,33839.29,33855.33,24796027477.0,634802817185.0
133,"Jul 06, 2021",33723.51,35038.54,33599.92,34235.19,26501259870.0,641899161594.0
134,"Jul 05, 2021",35284.34,35284.34,33213.66,33746.0,26721554282.0,632696207200.0
135,"Jul 04, 2021",34665.56,35937.57,34396.48,35287.78,24924307911.0,661574836315.0
136,"Jul 03, 2021",33854.42,34909.26,33402.7,34668.55,24383958643.0,649939701346.0
137,"Jul 02, 2021",33549.6,33939.59,32770.68,33897.05,38728974942.0,635450784106.0
138,"Jul 01, 2021",35035.98,35035.98,32883.78,33572.12,37838957079.0,629339325298.0
139,"Jun 30, 2021",35908.39,36074.76,34086.15,35040.84,34059036099.0,656852513238.0
140,"Jun 29, 2021",34475.56,36542.11,34252.48,35867.78,37901460044.0,672333423402.0
141,"Jun 28, 2021",34679.12,35219.89,33902.08,34434.34,33892523752.0,645442759493.0
142,"Jun 27, 2021",32287.52,34656.13,32071.76,34649.64,35511640894.0,649461677014.0
143,"Jun 26, 2021",31594.66,32637.59,30184.5,32186.28,38585385521.0,603276028309.0
144,"Jun 25, 2021",34659.1,35487.25,31350.88,31637.78,40230904226.0,592978211189.0
145,"Jun 24, 2021",33682.8,35228.85,32385.21,34662.44,33123368116.0,649643997441.0
146,"Jun 23, 2021",32515.71,34753.41,31772.63,33723.03,46317108925.0,632011278436.0
147,"Jun 22, 2021",31622.38,33292.45,28893.62,32505.66,58964353058.0,609180639390.0
148,"Jun 21, 2021",35641.15,35721.64,31295.94,31676.69,52809038594.0,593627575887.0
149,"Jun 20, 2021",35563.14,36059.48,33432.08,35698.3,36664034054.0,668968868770.0
150,"Jun 19, 2021",35854.53,36457.8,34933.06,35615.87,31207279719.0,667400859261.0
151,"Jun 18, 2021",38099.48,38187.26,35255.85,35787.24,36200887275.0,670589444851.0
152,"Jun 17, 2021",38341.42,39513.67,37439.67,38053.5,37096670047.0,713025631758.0
153,"Jun 16, 2021",40168.69,40516.78,38176.03,38347.06,39211635100.0,718494773612.0
154,"Jun 15, 2021",40427.17,41295.27,39609.47,40406.27,46420149185.0,757029874725.0
155,"Jun 14, 2021",39016.97,40978.36,38757.28,40218.48,43148914673.0,753471062534.0
156,"Jun 13, 2021",35555.79,39322.78,34864.11,39097.86,40669112838.0,732465659892.0
157,"Jun 12, 2021",37340.14,37408.93,34728.19,35552.52,37924228550.0,666018173753.0
158,"Jun 11, 2021",36697.03,37608.69,36044.45,37334.4,38699736985.0,699368729838.0
159,"Jun 10, 2021",37389.52,38334.33,35847.59,36702.6,43576032854.0,687509421226.0
160,"Jun 09, 2021",33416.98,37537.37,32475.87,37345.12,53972919008.0,699516138698.0
161,"Jun 08, 2021",33589.52,34017.39,31114.44,33472.63,49902050442.0,626954944879.0
162,"Jun 07, 2021",35835.27,36790.57,33480.64,33560.71,33683936663.0,628572961759.0
163,"Jun 06, 2021",35538.61,36436.42,35304.58,35862.38,28913440585.0,671652557855.0
164,"Jun 05, 2021",36880.16,37917.71,34900.41,35551.96,35959473399.0,665804639833.0
165,"Jun 04, 2021",39242.49,39242.49,35717.72,36894.41,41831090187.0,690915072093.0
166,"Jun 03, 2021",37599.41,39478.95,37243.97,39208.77,35460750427.0,734224332239.0
167,"Jun 02, 2021",36699.92,38231.34,35966.31,37575.18,33070867190.0,703599671425.0
168,"Jun 01, 2021",37293.79,37896.74,35787.09,36684.92,34639423297.0,686891021225.0
169,"May 31, 2021",35658.59,37468.25,34241.94,37332.85,39009847639.0,698990486185.0
170,"May 30, 2021",34607.41,36400.67,33520.74,35678.13,31646080921.0,667976638398.0
171,"May 29, 2021",35684.16,37234.5,33693.93,34616.07,45231013335.0,648061013208.0
172,"May 28, 2021",38507.08,38856.97,34779.04,35697.61,55200191952.0,668283930067.0
173,"May 27, 2021",39316.89,40379.62,37247.9,38436.97,43210968721.0,719538129128.0
174,"May 26, 2021",38392.62,40782.08,37905.83,39294.2,51346735160.0,735556411166.0
175,"May 25, 2021",38795.78,39776.35,36581.43,38402.22,56211915803.0,718829377408.0
176,"May 24, 2021",34700.36,39835.14,34551.08,38705.98,67359584098.0,724332072424.0
177,"May 23, 2021",37531.45,38289.22,31227.34,34770.58,78469274361.0,650686270744.0
178,"May 22, 2021",37371.03,38831.05,35383.68,37536.63,57377273240.0,702449253648.0
179,"May 21, 2021",40596.95,42172.17,33616.45,37304.69,82051616861.0,698108789817.0
180,"May 20, 2021",36753.67,42462.98,35050.62,40782.74,88281943359.0,763195929022.0
181,"May 19, 2021",42944.98,43546.12,30681.5,37002.44,126358098747.0,692452570147.0
182,"May 18, 2021",43488.06,45812.46,42367.83,42909.4,56187365084.0,802974346863.0
183,"May 17, 2021",46415.9,46623.56,42207.29,43537.51,74903638450.0,814701646509.0
184,"May 16, 2021",46716.64,49720.04,43963.35,46456.06,64047871555.0,869279076502.0
185,"May 15, 2021",49855.49,50639.67,46664.14,46760.19,59161047474.0,874931019742.0
186,"May 14, 2021",49682.98,51438.12,48868.58,49880.53,55737497453.0,933276901265.0
187,"May 13, 2021",49735.43,51330.84,46980.02,49716.19,96721152926.0,930161010060.0
188,"May 12, 2021",56714.53,57939.36,49150.53,49150.53,75215403907.0,919527847950.0
189,"May 11, 2021",55847.24,56872.54,54608.65,56704.57,61308396325.0,1060790877192.0
190,"May 10, 2021",58250.87,59519.35,54071.46,55859.8,71776546298.0,1044927337818.0
191,"May 09, 2021",58877.39,59210.88,56482.0,58232.32,65906690347.0,1089244557676.0
192,"May 08, 2021",57352.77,59464.61,56975.21,58803.78,65382980634.0,1099863941004.0
193,"May 07, 2021",56413.95,58606.63,55321.85,57356.4,68434023376.0,1072727435210.0
194,"May 06, 2021",57441.31,58363.31,55382.51,56396.51,69523285106.0,1054714918675.0
195,"May 05, 2021",53252.16,57911.36,52969.06,57424.01,69241316747.0,1073873012867.0
196,"May 04, 2021",57214.18,57214.18,53191.43,53333.54,68564706967.0,997324142593.0
197,"May 03, 2021",56620.27,58973.31,56590.87,57200.29,51713139031.0,1069563935453.0
198,"May 02, 2021",57825.86,57902.59,56141.91,56631.08,38177405335.0,1058862005057.0
199,"May 01, 2021",57714.66,58448.34,57052.27,57828.05,42836427360.0,1081174515343.0
200,"Apr 30, 2021",53568.66,57900.72,53129.6,57750.18,52395931985.0,1079669884320.0
201,"Apr 29, 2021",54858.09,55115.84,52418.03,53555.11,46088929780.0,1001193634072.0
202,"Apr 28, 2021",55036.64,56227.21,53887.92,54824.7,48000572955.0,1024888208734.0
203,"Apr 27, 2021",54030.3,55416.96,53319.19,55033.12,49448222757.0,1028733359592.0
204,"Apr 26, 2021",49077.79,54288.0,48852.8,54021.75,58284039825.0,1009780042661.0
205,"Apr 25, 2021",50052.83,50506.02,47159.49,49004.25,46117114240.0,915955943256.0
206,"Apr 24, 2021",51143.23,51167.56,48805.28,50050.87,49014494781.0,935471648213.0
207,"Apr 23, 2021",51739.81,52120.79,47714.66,51093.65,86668667320.0,954919230092.0
208,"Apr 22, 2021",53857.11,55410.23,50583.81,51762.27,74798630778.0,967372472375.0
209,"Apr 21, 2021",56471.13,56757.97,53695.47,53906.09,54926612466.0,1007389534360.0
210,"Apr 20, 2021",55681.79,57062.15,53448.05,56473.03,67849323955.0,1055323526514.0
211,"Apr 19, 2021",56191.58,57520.05,54368.59,55724.27,65344865159.0,1041287672154.0
212,"Apr 18, 2021",60701.89,61057.46,52829.54,56216.19,97468872758.0,1050445401610.0
213,"Apr 17, 2021",61529.92,62572.18,60361.35,60683.82,66138759198.0,1133882479237.0
214,"Apr 16, 2021",63258.51,63594.72,60222.53,61572.79,84293007468.0,1150457156740.0
215,"Apr 15, 2021",63075.2,63821.67,62208.96,63314.01,60954381579.0,1182945492744.0
216,"Apr 14, 2021",63523.75,64863.1,61554.8,63109.7,77451779687.0,1179061093980.0
217,"Apr 13, 2021",59890.02,63742.28,59869.96,63503.46,69983454362.0,1186364044140.0
218,"Apr 12, 2021",60175.94,61253.04,59589.87,59893.45,51828688519.0,1118871072069.0
219,"Apr 11, 2021",59846.23,60790.56,59289.8,60204.96,46280252580.0,1124635848775.0
220,"Apr 10, 2021",58253.78,61276.67,58038.71,59793.24,58238470525.0,1116889802872.0
221,"Apr 09, 2021",58326.56,58937.05,57807.86,58245.0,46655208546.0,1087911057870.0
222,"Apr 08, 2021",56099.91,58338.74,55879.08,58323.95,53053855641.0,1089334328139.0
223,"Apr 07, 2021",58186.51,58731.14,55604.02,56048.94,75645303584.0,1046793054753.0
224,"Apr 06, 2021",59171.93,59479.58,57646.81,58192.36,66058027988.0,1086769183295.0
225,"Apr 05, 2021",58760.87,59891.3,57694.83,59057.88,60706272115.0,1102880790089.0
226,"Apr 04, 2021",57604.84,58913.75,57168.68,58758.56,50749662970.0,1097232660348.0
227,"Apr 03, 2021",59397.41,60110.27,57603.89,57603.89,59641344484.0,1075617261180.0
228,"Apr 02, 2021",59098.88,60267.19,58869.28,59384.31,58727860620.0,1108813863083.0
229,"Apr 01, 2021",58926.56,59586.07,58505.28,59095.81,61669163792.0,1103377830758.0
230,"Mar 31, 2021",58930.28,59930.03,57726.42,58918.83,65520826225.0,1100016786763.0
231,"Mar 30, 2021",57750.13,59447.22,57251.55,58917.69,54414116432.0,1099939890804.0
232,"Mar 29, 2021",55947.9,58342.1,55139.34,57750.2,57625587027.0,1078088296477.0
233,"Mar 28, 2021",55974.94,56610.31,55071.11,55950.75,47686580918.0,1044446559059.0
234,"Mar 27, 2021",55137.57,56568.22,54242.91,55973.51,47266542233.0,1044814147412.0
235,"Mar 26, 2021",51683.01,55137.31,51579.86,55137.31,56652197978.0,1029150697411.0
236,"Mar 25, 2021",52726.75,53392.39,50856.57,51704.16,67999812841.0,965028762666.0
237,"Mar 24, 2021",54710.49,57262.38,52514.33,52774.26,70567223787.0,984948142898.0
238,"Mar 23, 2021",54511.66,55985.44,53470.69,54738.94,56435023914.0,1021563479682.0
239,"Mar 22, 2021",57517.89,58471.48,54288.16,54529.15,56521454974.0,1017595269117.0
240,"Mar 21, 2021",58309.91,58767.9,56005.62,57523.42,51943414539.0,1073417235408.0
241,"Mar 20, 2021",58332.26,60031.29,58213.3,58313.64,50361731222.0,1088105221978.0
242,"Mar 19, 2021",57850.44,59498.38,56643.7,58346.65,49063873786.0,1088666450746.0
243,"Mar 18, 2021",58893.08,60116.25,54253.58,57858.92,55746041000.0,1079511086884.0
244,"Mar 17, 2021",56825.83,58969.82,54528.63,58870.89,60258313191.0,1098337655327.0
245,"Mar 16, 2021",55840.79,56833.18,53555.03,56804.9,59749798599.0,1059745818423.0
246,"Mar 15, 2021",59267.43,60540.99,55393.17,55907.2,66419369890.0,1042946024860.0
247,"Mar 14, 2021",61221.13,61597.92,59302.32,59302.32,43901225564.0,1106226132525.0
248,"Mar 13, 2021",57343.37,61683.86,56217.97,61243.08,60669829814.0,1142369158667.0
249,"Mar 12, 2021",57821.22,57996.62,55376.65,57332.09,55689944702.0,1069366321844.0
250,"Mar 11, 2021",55963.18,58091.06,54484.59,57805.12,56772343595.0,1078135604118.0
251,"Mar 10, 2021",54824.01,57258.25,53290.89,56008.55,57295577614.0,1044580057477.0
252,"Mar 09, 2021",52272.97,54824.12,51981.83,54824.12,50912227385.0,1022439972862.0
253,"Mar 08, 2021",51174.12,52314.07,49506.05,52246.52,48597428048.0,974321883623.0
254,"Mar 07, 2021",48918.68,51384.37,48918.68,51206.69,43137459378.0,954880954585.0
255,"Mar 06, 2021",48899.23,49147.22,47257.53,48912.38,34363564661.0,912054166029.0
256,"Mar 05, 2021",48527.03,49396.43,46542.51,48927.3,48625928883.0,912285065720.0
257,"Mar 04, 2021",50522.31,51735.09,47656.93,48561.17,52343816680.0,905414104807.0
258,"Mar 03, 2021",48415.81,52535.14,48274.32,50538.24,53220811975.0,942236576905.0
259,"Mar 02, 2021",49612.11,50127.51,47228.85,48378.99,47530897720.0,901933683269.0
260,"Mar 01, 2021",45159.5,49784.02,45115.09,49631.24,53891300112.0,925235527882.0
261,"Feb 28, 2021",46194.02,46716.43,43241.62,45137.77,53443887451.0,841428977515.0
262,"Feb 27, 2021",46344.77,48253.27,45269.03,46188.45,45910946382.0,860978135421.0
263,"Feb 26, 2021",47180.46,48370.79,44454.84,46339.76,350967941479.0,863752275053.0
264,"Feb 25, 2021",49709.08,51948.97,47093.85,47093.85,54506565949.0,877766126138.0
265,"Feb 24, 2021",48835.09,51290.14,47213.5,49705.33,63695521388.0,926393090751.0
266,"Feb 23, 2021",54204.93,54204.93,45290.59,48824.43,106102492824.0,909925854460.0
267,"Feb 22, 2021",57532.74,57533.39,48967.57,54207.32,92052420332.0,1010205212981.0
268,"Feb 21, 2021",56068.57,58330.57,55672.61,57539.94,51897585191.0,1072263294725.0
269,"Feb 20, 2021",55887.34,57505.23,54626.56,56099.52,68145460026.0,1045371087640.0
270,"Feb 19, 2021",51675.98,56113.65,50937.28,55888.13,63495496918.0,1041380696669.0
271,"Feb 18, 2021",52140.97,52474.11,51015.76,51679.8,52054723579.0,962915078024.0
272,"Feb 17, 2021",49207.28,52533.91,49072.38,52149.01,80820545404.0,971611626454.0
273,"Feb 16, 2021",47944.46,50341.1,47201.3,49199.87,77049582886.0,916623418254.0
274,"Feb 15, 2021",48696.54,48875.57,46347.48,47945.06,77069903166.0,893210080039.0
275,"Feb 14, 2021",47114.51,49487.64,47114.51,48717.29,71248675228.0,907551330153.0
276,"Feb 13, 2021",47491.2,48047.74,46392.28,47105.52,70250456155.0,877478894464.0
277,"Feb 12, 2021",47877.03,48745.73,46424.98,47504.85,76555041196.0,884874050612.0
278,"Feb 11, 2021",44898.71,48463.47,44187.76,47909.33,81388911810.0,892364856136.0
279,"Feb 10, 2021",46469.76,47145.57,43881.15,44918.18,87301089896.0,836616907527.0
280,"Feb 09, 2021",46184.99,48003.72,45166.96,46481.1,91809846886.0,865682956619.0
281,"Feb 08, 2021",38886.83,46203.93,38076.32,46196.46,101467222687.0,860342706260.0
282,"Feb 07, 2021",39250.19,39621.84,37446.15,38903.44,65500641143.0,724478833211.0
283,"Feb 06, 2021",38138.39,40846.55,38138.39,39266.01,71326033653.0,731192490093.0
284,"Feb 05, 2021",36931.55,38225.91,36658.76,38144.31,58598066402.0,710266752534.0
285,"Feb 04, 2021",37475.1,38592.18,36317.5,36926.06,68838074392.0,687542752523.0
286,"Feb 03, 2021",35510.82,37480.19,35443.98,37472.09,61166818159.0,697672910488.0
287,"Feb 02, 2021",33533.2,35896.88,33489.22,35510.29,63088585433.0,661114581664.0
288,"Feb 01, 2021",33114.58,34638.21,32384.23,33537.18,61400400660.0,624349044409.0
289,"Jan 31, 2021",34270.88,34288.33,32270.18,33114.36,52754542671.0,616452744533.0
290,"Jan 30, 2021",34295.94,34834.71,32940.19,34269.52,65141828798.0,637924573284.0
291,"Jan 29, 2021",34318.67,38406.26,32064.81,34316.39,117894572511.0,638768671362.0
292,"Jan 28, 2021",30441.04,33858.31,30023.21,33466.1,76517157706.0,622910073820.0
293,"Jan 27, 2021",32564.03,32564.03,29367.14,30432.55,62576762015.0,566417413554.0
294,"Jan 26, 2021",32358.61,32794.55,31030.27,32569.85,60255421470.0,606169260387.0
295,"Jan 25, 2021",32285.8,34802.74,32087.79,32366.39,59897054838.0,602350097075.0
296,"Jan 24, 2021",32064.38,32944.01,31106.69,32289.38,48643830599.0,600888568010.0
297,"Jan 23, 2021",32985.76,33360.98,31493.16,32067.64,48354737975.0,596733137645.0
298,"Jan 22, 2021",30817.63,33811.85,28953.37,33005.76,77207272511.0,614160521492.0
299,"Jan 21, 2021",35549.4,35552.68,30250.75,30825.7,75643067688.0,573565664943.0
300,"Jan 20, 2021",36050.11,36378.33,33570.48,35547.75,66834573161.0,661400102161.0
301,"Jan 19, 2021",36642.23,37755.89,36069.81,36069.81,57244195486.0,671081200700.0
302,"Jan 18, 2021",35792.24,37299.29,34883.84,36630.08,49511702429.0,681470030572.0
303,"Jan 17, 2021",36163.65,36722.35,34069.32,35791.28,52359854336.0,665831621391.0
304,"Jan 16, 2021",36821.65,37864.37,35633.55,36178.14,57706187875.0,673000645231.0
305,"Jan 15, 2021",39156.71,39577.71,34659.59,36825.37,67760757881.0,685005864471.0
306,"Jan 14, 2021",37325.11,39966.41,36868.56,39187.33,63615990033.0,728904366964.0
307,"Jan 13, 2021",33915.12,37599.96,32584.67,37316.36,69364315979.0,694069582194.0
308,"Jan 12, 2021",35516.36,36568.53,32697.98,33922.96,74773277909.0,630920422745.0
309,"Jan 11, 2021",38346.53,38346.53,30549.6,35566.66,123320567399.0,661457321418.0
310,"Jan 10, 2021",40254.22,41420.19,35984.63,38356.44,79980747690.0,713304617761.0
311,"Jan 09, 2021",40788.64,41436.35,38980.88,40254.55,61984162837.0,748563483043.0
312,"Jan 08, 2021",39381.77,41946.74,36838.64,40797.61,88107519480.0,758625941267.0
313,"Jan 07, 2021",36833.87,40180.37,36491.19,39371.04,84762141031.0,732062681138.0
314,"Jan 06, 2021",34013.61,36879.7,33514.03,36824.36,75289433811.0,684671246324.0
315,"Jan 05, 2021",31977.04,34437.59,30221.19,33992.43,67547324782.0,631980005970.0
316,"Jan 04, 2021",32810.95,33440.22,28722.76,31971.91,81163475344.0,594384025391.0
317,"Jan 03, 2021",32129.41,34608.56,32052.32,32782.02,78665235202.0,609409213147.0
318,"Jan 02, 2021",29376.46,33155.12,29091.18,32127.27,67865420765.0,597205944669.0
319,"Jan 01, 2021",28994.01,29600.63,28803.59,29374.15,40730301359.0,546001594838.0
320,"Dec 31, 2020",28841.57,29244.88,28201.99,29001.72,46754964848.0,539051138108.0
